"--- Longitude / Latitude ---", 0, 0, 0, 0., 0., 0., 0., 0., 0., 0., 0.
"Bundesmeldenetz MGI (28) without 5000000", 8, 9999, 10, 575, 93, 466, -5.1, -1.6, -5.2, 2.5, 0, 7, 10.3333333, 0, 1, 150000, -5000000
"Bundesmeldenetz MGI (31) without 5000000", 8, 9999, 10, 575, 93, 466, -5.1, -1.6, -5.2, 2.5, 0, 7, 13.3333333, 0, 1, 450000, -5000000
"Bundesmeldenetz MGI (34) without 5000000", 8, 9999, 10, 575, 93, 466, -5.1, -1.6, -5.2, 2.5, 0, 7, 16.3333333, 0, 1, 750000, -5000000
"Lambert Conformal Conic Projection WGS84 (47.5)", 3, 104,  7, 13.33333333, 47.5, 46, 49, 400000, 400000
"Lambert Conformal Conic Projection WGS84 (48.0)", 3, 104,  7, 13.33333333, 48, 46, 49, 400000, 400000
"Lambert Conformal Conic Projection MGI (Old_47.5)", 3, 9999, 10, 563.88, 82.3, 463.41, -4.85, -1.88, -4.46, 4.46, 0,  7, 13.3333333, 47.5, 46, 49, 400000, 400000
"Lambert Conformal Conic Projection MGI (Old_48.0)", 3, 9999, 10, 563.88, 82.3, 463.41, -4.85, -1.88, -4.46, 4.46, 0,  7, 13.3333333, 48, 46, 49, 400000, 400000
"Lambert Conformal Conic Projection MGI (98_47.5)", 3, 9999, 10, 575, 93, 466, -5.1, -1.6, -5.2, 2.5, 0,  7, 13.3333333, 47.5, 46, 49, 400000, 400000
"Lambert Conformal Conic Projection MGI (98_48.0)", 3, 9999, 10, 575, 93, 466, -5.1, -1.6, -5.2, 2.5, 0,  7, 13.3333333, 48, 46, 49, 400000, 400000

"--- Belgian Coordinate Systems ---"
"Belgian National System (7 parameters)", 3, 1019, 7, 4.3674866667, 90, 49.8333339000, 51.1666672333, 150000.013, 5400088.438
"Belgian National System (1950)\p21500", 3, 110, 7, 4.367975, 90, 49.8333333333, 51.1666666667, 150000, 5400000
"Belgian National System (1972)\p31300", 19, 110, 7, 4.3569397222, 90, 49.8333333333, 51.1666666667, 150000.01256, 5400088.4378

"--- Bosnia-Herzegovina Coordinate Systems ---" 
"Bosnia-Herzegovina (Zone 5)", 8, 9999, 10, 472.8677, 187.8769, 544.7084, -5.76198422, -5.3222842, 12.80666941, 1.54517287, 0, 7, 15, 0, 0.9999, 5500000, 0 
"Bosnia-Herzegovina (Zone 6)", 8, 9999, 10, 472.8677, 187.8769, 544.7084, -5.76198422, -5.3222842, 12.80666941, 1.54517287, 0, 7, 18, 0, 0.9999, 6500000, 0 
"Bosnia-Herzegovina (Zone 7)", 8, 9999, 10, 472.8677, 187.8769, 544.7084, -5.76198422, -5.3222842, 12.80666941, 1.54517287, 0, 7, 21, 0, 0.9999, 7500000, 0 

"--- Brazil - Polyconic systems ---"
"Brazil - UF:AC (South American 1969)", 27, 92, 7, -70, 0, 0, 0
"Brazil - UF:AL (South American 1969)", 27, 92, 7, -37, 0, 0, 0
"Brazil - UF:AM (South American 1969)", 27, 92, 7, -65, 0, 0, 0
"Brazil - UF:AP (South American 1969)", 27, 92, 7, -52, 0, 0, 0
"Brazil - UF:BA (South American 1969)", 27, 92, 7, -42, 0, 0, 0
"Brazil - UF:CE (South American 1969)", 27, 92, 7, -39, 0, 0, 0
"Brazil - UF:ES (South American 1969)", 27, 92, 7, -41, 0, 0, 0
"Brazil - UF:GO (South American 1969)", 27, 92, 7, -49, 0, 0, 0
"Brazil - UF:MA (South American 1969)", 27, 92, 7, -45, 0, 0, 0
"Brazil - UF:MT (South American 1969)", 27, 92, 7, -56, 0, 0, 0
"Brazil - UF:MS (South American 1969)", 27, 92, 7, -54, 0, 0, 0
"Brazil - UF:MG (South American 1969)", 27, 92, 7, -45, 0, 0, 0
"Brazil - UF:PA (South American 1969)", 27, 92, 7, -52, 0, 0, 0
"Brazil - UF:PB (South American 1969)", 27, 92, 7, -37, 0, 0, 0
"Brazil - UF:PE (South American 1969)", 27, 92, 7, -38, 0, 0, 0
"Brazil - UF:PR (South American 1969)", 27, 92, 7, -51, 0, 0, 0
"Brazil - UF:PI (South American 1969)", 27, 92, 7, -43, 0, 0, 0
"Brazil - UF:RN (South American 1969)", 27, 92, 7, -37, 0, 0, 0
"Brazil - UF:RS (South American 1969)", 27, 92, 7, -54, 0, 0, 0
"Brazil - UF:RJ (South American 1969)", 27, 92, 7, -43, 0, 0, 0
"Brazil - UF:RO (South American 1969)", 27, 92, 7, -63, 0, 0, 0
"Brazil - UF:RR (South American 1969)", 27, 92, 7, -62, 0, 0, 0
"Brazil - UF:SC (South American 1969)", 27, 92, 7, -51, 0, 0, 0
"Brazil - UF:SP (South American 1969)", 27, 92, 7, -49, 0, 0, 0
"Brazil - UF:SE (South American 1969)", 27, 92, 7, -37, 0, 0, 0
"Brazil - UF:TO (South American 1969)", 27, 92, 7, -48, 0, 0, 0
"Brazil - Regiao:Norte (South American 1969)", 27, 92, 7, -59, 0, 0, 0
"Brazil - Regiao:Nordeste (South American 1969)", 27, 92, 7, -42, 0, 0, 0
"Brazil - Regiao:Sud (South American 1969)", 27, 92, 7, -52, 0, 0, 0
"Brazil - Regiao:Sudeste (South American 1969)", 27, 92, 7, -45, 0, 0, 0
"Brazil - Regiao:C.Oeste (South American 1969)", 27, 92, 7, -54, 0, 0, 0
"Brazil - Regiao:Amazonia (South American 1969)", 27, 92, 7, -59, 0, 0, 0

"--- British Coordinate Systems ---"
"British National Grid\p27700", 8, 79, 7, -2, 49, 0.9996012717, 400000, -100000
"British National Grid (1 mm accuracy)", 2008, 79, 7, -2, 49,0.9996012717, 400000, -100000, 0, 0, 2000000, 2000000
"British OSGRS80 Grid", 8, 33, 7, -2, 49, 0.9996012717, 400000, -100000

"--- Cassini-Soldner Systems ---"
"Cassini-Soldner Singapore", 30, 47, 7, 103.853, 1.287639, 30000, 30000
"Cassini-Soldner Berlin", 30, 1000, 7, 13.62720367, 52.41864828, 40000, 10000

"--- Double Stereographic Projections for Canada ---"
"PEI Stereographic Double ATS77", 31, 151, 7, -63, 47.25, 0.999912, 700000, 400000
"NB Stereographic Double ATS77", 31, 151, 7, -66.5, 46.5, 0.999912, 300000, 800000
"PEI Stereographic Double NAD83", 31, 74, 7, -63, 47.25, 0.999912, 400000, 800000
"NB Stereographic Double NAD83", 31, 74, 7, -66.5, 46.5, 0.999912, 2500000, 7500000

"--- China - Gauss-Kruger (Xian 1980 3-degree zone) ---"
"GK Zone 25 (Xian 1980)\p2349", 8, 1017, 7, 75, 0, 1, 25500000, 0
"GK Zone 26 (Xian 1980)\p2350", 8, 1017, 7, 78, 0, 1, 26500000, 0
"GK Zone 27 (Xian 1980)\p2351", 8, 1017, 7, 81, 0, 1, 27500000, 0
"GK Zone 28 (Xian 1980)\p2352", 8, 1017, 7, 84, 0, 1, 28500000, 0
"GK Zone 29 (Xian 1980)\p2353", 8, 1017, 7, 87, 0, 1, 29500000, 0
"GK Zone 30 (Xian 1980)\p2354", 8, 1017, 7, 90, 0, 1, 30500000, 0
"GK Zone 31 (Xian 1980)\p2355", 8, 1017, 7, 93, 0, 1, 31500000, 0
"GK Zone 32 (Xian 1980)\p2356", 8, 1017, 7, 96, 0, 1, 32500000, 0
"GK Zone 33 (Xian 1980)\p2357", 8, 1017, 7, 99, 0, 1, 33500000, 0
"GK Zone 34 (Xian 1980)\p2358", 8, 1017, 7, 102, 0, 1, 34500000, 0
"GK Zone 35 (Xian 1980)\p2359", 8, 1017, 7, 105, 0, 1, 35500000, 0
"GK Zone 36 (Xian 1980)\p2360", 8, 1017, 7, 108, 0, 1, 36500000, 0
"GK Zone 37 (Xian 1980)\p2361", 8, 1017, 7, 111, 0, 1, 37500000, 0
"GK Zone 38 (Xian 1980)\p2362", 8, 1017, 7, 114, 0, 1, 38500000, 0
"GK Zone 39 (Xian 1980)\p2363", 8, 1017, 7, 117, 0, 1, 39500000, 0
"GK Zone 40 (Xian 1980)\p2364", 8, 1017, 7, 120, 0, 1, 40500000, 0
"GK Zone 41 (Xian 1980)\p2365", 8, 1017, 7, 123, 0, 1, 41500000, 0
"GK Zone 42 (Xian 1980)\p2366", 8, 1017, 7, 126, 0, 1, 42500000, 0
"GK Zone 43 (Xian 1980)\p2367", 8, 1017, 7, 129, 0, 1, 43500000, 0
"GK Zone 44 (Xian 1980)\p2368", 8, 1017, 7, 132, 0, 1, 44500000, 0
"GK Zone 45 (Xian 1980)\p2369", 8, 1017, 7, 135, 0, 1, 45500000, 0
            
"--- China - Gauss-Kruger (Xian 1980 6-degree zone) ---"
"GK Zone 13 (Xian 1980)\p2327", 8, 1017, 7, 75, 0, 1, 13500000, 0
"GK Zone 14 (Xian 1980)\p2328", 8, 1017, 7, 81, 0, 1, 14500000, 0
"GK Zone 15 (Xian 1980)\p2329", 8, 1017, 7, 87, 0, 1, 15500000, 0
"GK Zone 16 (Xian 1980)\p2330", 8, 1017, 7, 93, 0, 1, 16500000, 0
"GK Zone 17 (Xian 1980)\p2331", 8, 1017, 7, 99, 0, 1, 17500000, 0
"GK Zone 18 (Xian 1980)\p2332", 8, 1017, 7, 105, 0, 1, 18500000, 0
"GK Zone 19 (Xian 1980)\p2333", 8, 1017, 7, 111, 0, 1, 19500000, 0
"GK Zone 20 (Xian 1980)\p2334", 8, 1017, 7, 117, 0, 1, 20500000, 0
"GK Zone 21 (Xian 1980)\p2335", 8, 1017, 7, 123, 0, 1, 21500000, 0
"GK Zone 22 (Xian 1980)\p2336", 8, 1017, 7, 129, 0, 1, 22500000, 0
"GK Zone 23 (Xian 1980)\p2337", 8, 1017, 7, 135, 0, 1, 23500000, 0

"--- China - Gauss-Kruger (Beijing 1954 6-degree zone) ---"
"Beijing 1954 zone 13\p21413", 8, 154, 7, 75, 0, 1, 13500000, 0
"Beijing 1954 zone 14\p21414", 8, 154, 7, 81, 0, 1, 14500000, 0
"Beijing 1954 zone 15\p21415", 8, 154, 7, 87, 0, 1, 15500000, 0
"Beijing 1954 zone 16\p21416", 8, 154, 7, 93, 0, 1, 16500000, 0
"Beijing 1954 zone 17\p21417", 8, 154, 7, 99, 0, 1, 17500000, 0
"Beijing 1954 zone 18\p21418", 8, 154, 7, 105, 0, 1, 18500000, 0
"Beijing 1954 zone 19\p21419", 8, 154, 7, 111, 0, 1, 19500000, 0
"Beijing 1954 zone 20\p21420", 8, 154, 7, 117, 0, 1, 20500000, 0
"Beijing 1954 zone 21\p21421", 8, 154, 7, 123, 0, 1, 21500000, 0
"Beijing 1954 zone 22\p21422", 8, 154, 7, 129, 0, 1, 22500000, 0
"Beijing 1954 zone 23\p21423", 8, 154, 7, 135, 0, 1, 23500000, 0
"Beijing 1954 zone 13N\p21473", 8, 154, 7, 75, 0, 1, 500000, 0
"Beijing 1954 zone 14N\p21474", 8, 154, 7, 81, 0, 1, 500000, 0
"Beijing 1954 zone 15N\p21475", 8, 154, 7, 87, 0, 1, 500000, 0
"Beijing 1954 zone 16N\p21476", 8, 154, 7, 93, 0, 1, 500000, 0
"Beijing 1954 zone 17N\p21477", 8, 154, 7, 99, 0, 1, 500000, 0
"Beijing 1954 zone 18N\p21478", 8, 154, 7, 105, 0, 1, 500000, 0
"Beijing 1954 zone 19N\p21479", 8, 154, 7, 111, 0, 1, 500000, 0
"Beijing 1954 zone 20N\p21480", 8, 154, 7, 117, 0, 1, 500000, 0
"Beijing 1954 zone 21N\p21481", 8, 154, 7, 123, 0, 1, 500000, 0
"Beijing 1954 zone 22N\p21482", 8, 154, 7, 129, 0, 1, 500000, 0
"Beijing 1954 zone 23N\p21483", 8, 154, 7, 135, 0, 1, 500000, 0 

"--- China - Gauss-Kruger (Beijing 1954 3-degree zone) ---"
"Beijing 1954 - 3-degree GK zone 25\p2401", 8, 154, 7, 75, 0, 1, 25500000, 0
"Beijing 1954 - 3-degree GK zone 26\p2402", 8, 154, 7, 78, 0, 1, 26500000, 0
"Beijing 1954 - 3-degree GK zone 27\p2403", 8, 154, 7, 81, 0, 1, 27500000, 0
"Beijing 1954 - 3-degree GK zone 28\p2404", 8, 154, 7, 84, 0, 1, 28500000, 0
"Beijing 1954 - 3-degree GK zone 29\p2405", 8, 154, 7, 87, 0, 1, 29500000, 0
"Beijing 1954 - 3-degree GK zone 30\p2406", 8, 154, 7, 90, 0, 1, 30500000, 0
"Beijing 1954 - 3-degree GK zone 31\p2407", 8, 154, 7, 93, 0, 1, 31500000, 0
"Beijing 1954 - 3-degree GK zone 32\p2408", 8, 154, 7, 96, 0, 1, 32500000, 0
"Beijing 1954 - 3-degree GK zone 33\p2409", 8, 154, 7, 99, 0, 1, 33500000, 0
"Beijing 1954 - 3-degree GK zone 34\p2410", 8, 154, 7, 102, 0, 1, 34500000, 0
"Beijing 1954 - 3-degree GK zone 35\p2411", 8, 154, 7, 105, 0, 1, 35500000, 0
"Beijing 1954 - 3-degree GK zone 36\p2412", 8, 154, 7, 108, 0, 1, 36500000, 0
"Beijing 1954 - 3-degree GK zone 37\p2413", 8, 154, 7, 111, 0, 1, 37500000, 0
"Beijing 1954 - 3-degree GK zone 38\p2414", 8, 154, 7, 114, 0, 1, 38500000, 0
"Beijing 1954 - 3-degree GK zone 39\p2415", 8, 154, 7, 117, 0, 1, 39500000, 0
"Beijing 1954 - 3-degree GK zone 40\p2416", 8, 154, 7, 120, 0, 1, 40500000, 0
"Beijing 1954 - 3-degree GK zone 41\p2417", 8, 154, 7, 123, 0, 1, 41500000, 0
"Beijing 1954 - 3-degree GK zone 42\p2418", 8, 154, 7, 126, 0, 1, 42500000, 0
"Beijing 1954 - 3-degree GK zone 43\p2419", 8, 154, 7, 129, 0, 1, 43500000, 0
"Beijing 1954 - 3-degree GK zone 44\p2420", 8, 154, 7, 132, 0, 1, 44500000, 0
"Beijing 1954 - 3-degree GK zone 45\p2421", 8, 154, 7, 135, 0, 1, 45500000, 0
"Beijing 1954 - 3-degree GK CM 75E\p2422", 8, 154, 7, 75, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 78E\p2423", 8, 154, 7, 78, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 81E\p2424", 8, 154, 7, 81, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 84E\p2425", 8, 154, 7, 84, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 87E\p2426", 8, 154, 7, 87, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 90E\p2427", 8, 154, 7, 90, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 93E\p2428", 8, 154, 7, 93, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 96E\p2429", 8, 154, 7, 96, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 99E\p2430", 8, 154, 7, 99, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 102E\p2431", 8, 154, 7, 102, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 105E\p2432", 8, 154, 7, 105, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 108E\p2433", 8, 154, 7, 108, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 111E\p2434", 8, 154, 7, 111, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 114E\p2435", 8, 154, 7, 114, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 117E\p2436", 8, 154, 7, 117, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 120E\p2437", 8, 154, 7, 120, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 123E\p2438", 8, 154, 7, 123, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 126E\p2439", 8, 154, 7, 126, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 129E\p2440", 8, 154, 7, 129, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 132E\p2441", 8, 154, 7, 132, 0, 1, 500000, 0
"Beijing 1954 - 3-degree GK CM 135E\p2442", 8, 154, 7, 135, 0, 1, 500000, 0

"--- Danish Coordinate Systems ---"
"UTM Zone 32 Euref89\p25832", 8, 115, 7, 9.0, 0, 0.9996 , 500000, 0
"UTM Zone 33 Euref89\p25833", 8, 115, 7, 15.0, 0, 0.9996 , 500000, 0
"UTM Zone 32 (ED 50)\p23032", 8, 28, 7, 9, 0, 0.9996, 500000, 0
"UTM Zone 33 (ED 50)\p23033", 8, 28, 7, 15, 0, 0.9996, 500000, 0
"System 34 Jylland-Fyn\p34003", 21, 28, 7, 9, 0, 0.9996, 500000, 0
"System 34 Sjaelland\p34005", 22, 28, 7, 9, 0, 0.9996, 500000, 0
"System 45 Bornholm\p45001", 23, 28, 7, 15, 0, 0.9996, 500000, 0
"KP2000 Jylland-Fyn\p18401", 8, 115, 7, 9.5, 0, 0.99995, 200000, 0
"KP2000 Sjaelland\p18402", 8, 115, 7, 12.0, 0, 0.99995, 500000, 0
"KP2000 Bornholm\p18403", 8, 115, 7, 15.0, 0, 1.00000, 900000, 0

"--- Guernsey Coordinate Systems ---"
"Guernsey Transverse Mercator Grid", 8, 104 , 7, -2.416667, 49.500000, 0.999997, 47000, 50000

"---Hellenic Coordinate Systems---"
"HGRS87", 8, 153, 7, 24, 0, 0.9996, 500000, 0
"Hellenic XATT 24 Degree cent/merid", 8, 999, 10, -199.87, 74.79, 246.62, 7, 24, 0, 0.9996, 500000, 0

"--- Estonian Coordinate Systems ---" 
"L-EST97 (EUREF89)", 3, 115, 7, 24, 57.51755393056, 58, 59.33333333, 500000, 6375000 
"L-EST 1992 (EUREF89)", 3, 115, 7, 24, 57.51755394, 58, 59.33333333, 500000, 6375000 
"TM-B Baltic 1993 (EUREF89)", 8, 115, 7, 24, 0, 0.9996, 500000, 0 
"O-Series GK Zone 34 (Pulkovo 1942)", 8, 1001, 7, 21, 0, 1, 4500000, 0 
"O-Series GK Zone 35 (Pulkovo 1942)", 8, 1001, 7, 27, 0, 1, 5500000, 0 

"--- Finnish Coordinate Systems (2003) ---"
"Finnish KKJ Zone 1\p2391", 2024, 1016, 7, 21, 0, 1, 1500000, 0, 1250000, 6500000, 1750000, 8000000
"Finnish KKJ Zone 2\p2392", 2024, 1016, 7, 24, 0, 1, 2500000, 0, 2250000, 6500000, 2750000, 8000000
"Finnish KKJ Zone 3\p2393", 2024, 1016, 7, 27, 0, 1, 3500000, 0, 2850000, 6500000, 3850000, 8000000
"Finnish KKJ Zone 4\p2394", 2024, 1016, 7, 30, 0, 1, 4500000, 0, 4250000, 6500000, 4750000, 8000000

"--- Finnish Coordinate Systems (Old, 1996) ---"
"Finnish KKJ Zone 1", 24, 28, 7, 21, 0, 1, 1500000, 0
"Finnish KKJ Zone 2", 24, 28, 7, 24, 0, 1, 2500000, 0
"Finnish KKJ Zone 3", 24, 28, 7, 27, 0, 1, 3500000, 0
"Finnish KKJ Zone 4", 24, 28, 7, 30, 0, 1, 4500000, 0

"--- Finnish Coordinate Systems (Old, 1990) ---"
"Finnish KKJ Zone 1", 8, 29, 7, 21, 0, 1, 1500000, 0
"Finnish KKJ Zone 2", 8, 29, 7, 24, 0, 1, 2500000, 0
"Finnish KKJ Zone 3", 8, 29, 7, 27, 0, 1, 3500000, 0
"Finnish KKJ Zone 4", 8, 29, 7, 30, 0, 1, 4500000, 0

"--- Finnish Coordinate Systems, ETRS89 ---"
"ETRS-TM35FIN", 8, 115, 7, 27, 0, 0.9996, 500000, 0
"ETRS-TM35FIN (central meridian 8500 km)", 8, 115, 7, 27, 0, 0.9996, 8500000, 0

"--- French Coordinate Systems ---"
"French Lambert-93", 3, 33, 7, 3, 46.5, 44, 49, 700000, 6600000
"Bounded French Lambert-93", 2003, 33, 7, 3, 46.5, 44, 49, 700000, 6600000, 75000, 6000000, 1275000, 7200000
"French Lambert I Carto\p27581", 3, 1002, 7, 0, 49.5, 48.598522847174, 50.395911631678, 600000, 1200000
"French Lambert II Carto\p27582", 3, 1002, 7, 0, 46.8, 45.898918964419, 47.696014502038, 600000, 2200000
"French Lambert III Carto\p27583", 3, 1002, 7, 0, 44.1, 43.199291275544, 44.996093814511, 600000, 3200000
"French Lambert IV Carto", 3, 1002, 7, 0, 42.165, 41.560387840948, 42.76766346965, 234.358, 4185861.369
"French Lambert I Nord\p27591", 3, 1002, 7, 0, 49.5, 48.598522847174, 50.395911631678, 600000, 200000
"French Lambert II Centre\p27592", 3, 1002, 7, 0, 46.8, 45.898918964419, 47.696014502038, 600000, 200000
"French Lambert III Sud\p27593", 3, 1002, 7, 0, 44.1, 43.199291275544, 44.996093814511, 600000, 200000
"French Lambert IV Corse", 3, 1002, 7, 0, 42.165, 41.560387840948, 42.76766346965, 234.358, 185861.369

"--- Gauss-Kruger (DHDN) ---"
"GK Zone 1 (DHDN)", 8, 1000, 7, 3, 0, 1, 1500000, 0
"GK Zone 2 (DHDN)\p31466", 8, 1000, 7, 6, 0, 1, 2500000, 0
"GK Zone 3 (DHDN)\p31467", 8, 1000, 7, 9, 0, 1, 3500000, 0
"GK Zone 4 (DHDN)\p31468", 8, 1000, 7, 12, 0, 1, 4500000, 0
"GK Zone 5 (DHDN)\p31469", 8, 1000, 7, 15, 0, 1, 5500000, 0

"--- Gauss-Kruger (Pulkovo 1942) ---"
"GK Zone 1 (Pulkovo 1942)", 8, 1001, 7, 3, 0, 1, 1500000, 0
"GK Zone 2 (Pulkovo 1942)\p28402", 8, 1001, 7, 9, 0, 1, 2500000, 0
"GK Zone 3 (Pulkovo 1942)\p28403", 8, 1001, 7, 15, 0, 1, 3500000, 0
"GK Zone 4 (Pulkovo 1942)\p28404", 8, 1001, 7, 21, 0, 1, 4500000, 0
"GK Zone 5 (Pulkovo 1942)\p28405", 8, 1001, 7, 27, 0, 1, 5500000, 0
"GK Zone 6 (Pulkovo 1942)\p28406", 8, 1001, 7, 33, 0, 1, 6500000, 0
"GK Zone 7 (Pulkovo 1942)\p28407", 8, 1001, 7, 39, 0, 1, 7500000, 0
"GK Zone 8 (Pulkovo 1942)\p28408", 8, 1001, 7, 45, 0, 1, 8500000, 0
"GK Zone 9 (Pulkovo 1942)\p28409", 8, 1001, 7, 51, 0, 1, 9500000, 0
"GK Zone 10 (Pulkovo 1942)\p28410", 8, 1001, 7, 57, 0, 1, 10500000, 0
"GK Zone 11 (Pulkovo 1942)\p28411", 8, 1001, 7, 63, 0, 1, 11500000, 0
"GK Zone 12 (Pulkovo 1942)\p28412", 8, 1001, 7, 69, 0, 1, 12500000, 0
"GK Zone 13 (Pulkovo 1942)\p28413", 8, 1001, 7, 75, 0, 1, 13500000, 0
"GK Zone 14 (Pulkovo 1942)\p28414", 8, 1001, 7, 81, 0, 1, 14500000, 0
"GK Zone 15 (Pulkovo 1942)\p28415", 8, 1001, 7, 87, 0, 1, 15500000, 0
"GK Zone 16 (Pulkovo 1942)\p28416", 8, 1001, 7, 93, 0, 1, 16500000, 0
"GK Zone 17 (Pulkovo 1942)\p28417", 8, 1001, 7, 99, 0, 1, 17500000, 0
"GK Zone 18 (Pulkovo 1942)\p28418", 8, 1001, 7, 105, 0, 1, 18500000, 0
"GK Zone 19 (Pulkovo 1942)\p28419", 8, 1001, 7, 111, 0, 1, 19500000, 0
"GK Zone 20 (Pulkovo 1942)\p28420", 8, 1001, 7, 117, 0, 1, 20500000, 0
"GK Zone 21 (Pulkovo 1942)\p28421", 8, 1001, 7, 123, 0, 1, 21500000, 0
"GK Zone 22 (Pulkovo 1942)\p28422", 8, 1001, 7, 129, 0, 1, 22500000, 0
"GK Zone 23 (Pulkovo 1942)\p28423", 8, 1001, 7, 135, 0, 1, 23500000, 0
"GK Zone 24 (Pulkovo 1942)\p28424", 8, 1001, 7, 141, 0, 1, 24500000, 0
"GK Zone 25 (Pulkovo 1942)\p28425", 8, 1001, 7, 147, 0, 1, 25500000, 0
"GK Zone 26 (Pulkovo 1942)\p28426", 8, 1001, 7, 153, 0, 1, 26500000, 0
"GK Zone 27 (Pulkovo 1942)\p28427", 8, 1001, 7, 159, 0, 1, 27500000, 0
"GK Zone 28 (Pulkovo 1942)\p28428", 8, 1001, 7, 165, 0, 1, 28500000, 0
"GK Zone 29 (Pulkovo 1942)\p28429", 8, 1001, 7, 171, 0, 1, 29500000, 0
"GK Zone 30 (Pulkovo 1942)\p28430", 8, 1001, 7, 177, 0, 1, 30500000, 0
"GK Zone 31 (Pulkovo 1942)\p28431", 8, 1001, 7, -177, 0, 1, 31500000, 0
"GK Zone 32 (Pulkovo 1942)\p28432", 8, 1001, 7, -171, 0, 1, 32500000, 0
            
"---Hong Kong Coordinate Systems---"
"Hong Kong 1980 Grid System\p2326", 8, 38, 7, 114.178555, 22.3121333, 1, 836694.05, 819069.8
"Longitude / Latitude (Hong Kong 1963)", 1, 38
"Longitude / Latitude (WGS 84)\p4326", 1, 104
"UTM Zone 49, Northern Hemisphere (WGS 84)\p32649", 8, 104, 7, 111, 0, 0.9996, 500000, 0
"UTM Zone 50, Northern Hemisphere (WGS 84)\p32650", 8, 104, 7, 117, 0, 0.9996, 500000, 0
"Hong Kong Transverse Mercator System", 8, 38, 7, 114.178555, 22.3121333, 0.99995, 836694.05, 819069.8

"---Hungarian Systems---"
"Hungarian Projection System (EOV)", 8, 1004, 7, 19.04857178, 47.14439372, 0.99993, 200000, 650000

"--- India - Polyconic systems ---"
"India (Everest)", 27, 41, 7, 78, 0, 1200000, 0
"India (WGS84)", 27, 104, 7, 78, 0, 1200000, 0

"--- Irish Coordinate Systems ---"
"Irish Transverse Mercator Grid\p29902", 8, 42, 7, -8, 53.5, 1.000035, 200000, 250000

"--- Icelandic Coordinate Systems ---"
"ISN93 (Lambert/WGS84)", 3 , 104, 7, -19, 65 , 64.25 , 65.75, 500000, 500000

"--- Israeli Coordinate Systems ---"
"Reshet Israel Yeshana (kilometers)", 8, 33, 1, 35.2120805, 31.7340969, 1, 170.251555, 126.867909
"Reshet Israel Hadasha (kilometers)", 8, 33, 1, 35.2045169, 31.7343936, 1.0000067, 219.529584, 626.907390
"Reshet Israel Yeshana (meters)", 8, 33, 7, 35.2120805, 31.7340969, 1, 170251.555, 126867.909
"Reshet Israel Hadasha (meters)\p2039", 8, 33, 7, 35.2045169, 31.7343936, 1.0000067, 219529.584, 626907.390

"--- Italian Coordinate Systems ---"
"Italian National System (Gauss-Boaga), Zone 1 (West)\p26591", 8, 87, 7, 9, 0, 0.9996, 1500000, 0
"Italian National System (Gauss-Boaga), Zone 2 (East)\p26592", 8, 87, 7, 15, 0, 0.9996, 2520000, 0

"--- Japanese Coordinate Systems ---"
"Japanese Zone I (Tokyo Datum)", 8, 1015, 7, 129.5, 33, 0.9999, 0, 0
"Japanese Zone II (Tokyo Datum)", 8, 1015, 7, 131, 33, 0.9999, 0, 0
"Japanese Zone III (Tokyo Datum)", 8, 1015, 7, 132.166666, 36, 0.9999, 0, 0
"Japanese Zone IV (Tokyo Datum)", 8, 1015, 7, 133.5, 33, 0.9999, 0, 0
"Japanese Zone V (Tokyo Datum)", 8, 1015, 7, 134.333333, 36, 0.9999, 0, 0
"Japanese Zone VI (Tokyo Datum)", 8, 1015, 7, 136, 36, 0.9999, 0, 0
"Japanese Zone VII (Tokyo Datum)", 8, 1015, 7, 137.166666, 36, 0.9999, 0, 0
"Japanese Zone VIII (Tokyo Datum)", 8, 1015, 7, 138.5, 36, 0.9999, 0, 0
"Japanese Zone IX (Tokyo Datum)", 8, 1015, 7, 139.833333, 36, 0.9999, 0, 0
"Japanese Zone X (Tokyo Datum)", 8, 1015, 7, 140.833333, 40, 0.9999, 0, 0
"Japanese Zone XI (Tokyo Datum)", 8, 1015, 7, 140.25, 44, 0.9999, 0, 0
"Japanese Zone XII (Tokyo Datum)", 8, 1015, 7, 142.25, 44, 0.9999, 0, 0
